DATAFLOW,LAST UPDATE,freq,unit,age,agedef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1963,1.89107,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1964,1.93735,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1965,1.88156,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1966,1.87341,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1967,1.90211,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1968,2.03144,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1969,2.12755,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1970,2.16847,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1971,2.18525,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1972,2.12888,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1973,2.06095,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1974,2.06737,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1975,2.04320,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1976,2.06630,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1977,2.05898,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1978,2.01912,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1979,2.00227,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1980,2.01579,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1981,2.06679,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1982,2.07375,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1983,2.15869,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1984,2.17388,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1985,2.12867,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1986,2.17853,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1987,2.27060,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1988,2.27384,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1989,2.21735,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1990,2.04960,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1991,1.80384,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1992,1.71003,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1993,1.49000,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1994,1.41926,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1995,1.38022,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1996,1.37246,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1997,1.31666,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1998,1.28394,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,1999,1.30079,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2000,1.35519,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2001,1.31562,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2002,1.35829,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2003,1.36652,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2004,1.47269,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2005,1.51829,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2006,1.58406,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2007,1.68714,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2008,1.72087,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2009,1.70061,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2010,1.72048,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2011,1.61316,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2012,1.55941,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2013,1.52109,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2014,1.53817,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2015,1.57811,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2016,1.60481,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2017,1.59088,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2018,1.67090,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2019,1.66126,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2020,1.58139,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2021,1.60780,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2022,1.40772,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2023,1.30842,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Estónia,2024,1.17681,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2000,1.47877,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2001,1.45884,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2002,1.45859,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2003,1.47683,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2004,1.50298,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,1.51339,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,1.54557,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,1.56798,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,1.61836,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,1.61008,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,1.62078,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,1.58995,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,1.59035,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,1.55443,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,1.57942,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,1.57934,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,1.60299,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,1.58999,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,1.56392,ep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2001,1.45890,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,1.45843,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,1.47640,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,1.50250,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,1.51345,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,1.54504,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,1.56740,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,1.61791,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,1.60997,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,1.62025,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,1.58910,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,1.58975,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,1.55364,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,1.57842,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,1.57787,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,1.60155,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,1.58862,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,1.56317,ep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2000,1.64724,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2001,1.55095,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2002,1.54158,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2003,1.55515,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2004,1.58550,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2005,1.59118,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2006,1.62691,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2007,1.63752,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2008,1.67624,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2009,1.69510,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2010,1.69709,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2011,1.66598,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2012,1.66108,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2013,1.62640,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2014,1.63173,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2015,1.61875,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2016,1.61454,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2017,1.56806,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2018,1.54534,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2019,1.50968,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2020,1.47995,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2022,1.40605,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Free Trade Association,2023,1.36863,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1960,2.23257,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1961,2.12710,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1962,2.16362,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1963,2.13625,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1964,2.24048,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1965,2.24586,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1966,2.31743,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1967,2.44753,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1968,2.41822,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1969,2.35682,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1970,2.39892,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1971,2.32354,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1972,2.31975,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1973,2.26602,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1974,2.37735,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1975,2.32609,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1976,2.34805,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1977,2.26636,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1978,2.27508,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1979,2.26431,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1980,2.23106,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1981,2.09463,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1982,2.02628,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1983,1.94198,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1984,1.82531,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1985,1.67282,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1986,1.60351,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1987,1.49949,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1988,1.50303,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1989,1.40418,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1990,1.38899,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1991,1.36660,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1992,1.36357,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1993,1.31669,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1994,1.32644,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1995,1.28349,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1996,1.26140,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1997,1.26569,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1998,1.23899,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,1999,1.22843,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2000,1.25307,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2001,1.25071,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2002,1.28091,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2003,1.29429,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2004,1.31225,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2005,1.33826,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2006,1.40142,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2007,1.40756,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2008,1.49688,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2009,1.50435,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2010,1.48161,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2011,1.39528,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2012,1.34472,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2013,1.29228,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2014,1.29838,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2015,1.32801,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2016,1.38196,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2017,1.34997,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2018,1.35001,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2019,1.33732,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2020,1.38602,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2021,1.43028,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2022,1.31753,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Grécia,2023,1.26040,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1971,2.90115,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1972,2.87022,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1973,2.83838,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1974,2.87728,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1975,2.77201,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1976,2.77074,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1977,2.65496,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1978,2.54465,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1979,2.37106,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1980,2.21643,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1981,2.03888,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1982,1.94224,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1983,1.79833,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1984,1.72669,,
